Date; Time; Latitude; Longitude; Altitude; Satellites; HDOP; PDOP; Temperature [C]; Speed [km/h]; TTFF; SNR; tbd
08/17/2018; 08:18:42; -8.6825567; 122.3448617;612;6; 1.1; 1.4;30;0;41;0;0
08/17/2018; 08:35:12; ; ; ; ; ; ; ; No position found;;;
08/17/2018; 08:50:56; -8.6825783; 122.34487;606;7; 0.9; 1.3;31; 1.852;42;0;0
08/17/2018; 09:06:19; -8.6826333; 122.3450117;746;5; 1.2; 1.6;31; 3.704;22;0;0
08/17/2018; 09:21:49; -8.6827; 122.3431867;506;4; 1.5; 1.8;30; 1.852;30;0;0
08/17/2018; 09:36:57; -8.6825333; 122.344995;618;7; 0.9; 1.3;28;0;6;0;0
08/17/2018; 09:52:22; -8.682565; 122.344915;544;6; 1.0; 1.4;28;0;24;0;0
08/17/2018; 10:08:17; -8.6824667; 122.3450233;556;5; 1.6; 1.9;30;0;54;0;0
08/17/2018; 10:24:48; ; ; ; ; ; ; ; No position found;;;
08/17/2018; 10:40:38; -8.6827517; 122.3445517;634;3; 2.4; 2.6;30;0;50;0;0
08/17/2018; 10:57:02; -8.68263; 122.34473;574;4; 1.8; 2.0;30; 1.852;63;0;0
08/17/2018; 11:13:33; ; ; ; ; ; ; ; No position found;;;
08/17/2018; 11:29:16; -8.6826417; 122.34484;616;6; 1.0; 1.4;30;0;43;0;0
08/17/2018; 11:44:51; -8.6826467; 122.34476;646;6; 1.0; 1.3;30;0;33;0;0
08/17/2018; 12:00:50; -8.682855; 122.34485;560;6; 1.0; 1.3;28;0;58;0;0
08/17/2018; 12:17:21; ; ; ; ; ; ; ; No position found;;;
08/17/2018; 12:33:04; -8.68264; 122.3448867;590;6; 1.0; 1.4;28; 1.852;42;0;0
08/17/2018; 12:49:08; -8.6825317; 122.3449917;630;6; 1.0; 1.3;28;0;63;0;0
08/17/2018; 13:04:42; -8.6826333; 122.34479;578;5; 1.3; 1.6;27;0;33;0;0
08/17/2018; 13:20:26; -8.6823717; 122.3448633;622;5; 1.8; 4.6;27;0;43;0;0
08/17/2018; 13:35:58; -8.6825633; 122.345055;680;7; 0.9; 1.3;27;0;31;0;0
08/17/2018; 13:51:28; -8.682745; 122.3450433;670;6; 1.2; 1.5;30;0;29;0;0
08/17/2018; 14:07:30; -8.6825983; 122.3449233;632;6; 1.2; 1.5;32;0;61;0;0
08/17/2018; 14:24:01; ; ; ; ; ; ; ; No position found;;;
08/17/2018; 14:39:57; -8.6826867; 122.3448067;634;6; 1.7; 3.8;32; 1.852;56;0;0
08/17/2018; 14:56:28; ; ; ; ; ; ; ; No position found;;;
08/17/2018; 15:12:58; ; ; ; ; ; ; ; No position found;;;
08/17/2018; 15:29:29; ; ; ; ; ; ; ; No position found;;;
08/17/2018; 15:45:59; ; ; ; ; ; ; ; No position found;;;
08/17/2018; 16:02:30; ; ; ; ; ; ; ; No position found;;;
08/17/2018; 16:18:01; -8.6826967; 122.3448483;576;6; 1.1; 1.4;30;0;31;0;0
08/17/2018; 16:33:55; -8.6830183; 122.34523;626;6; 1.7; 2.5;30; 9.26;53;0;0
08/17/2018; 16:50:25; ; ; ; ; ; ; ; No position found;;;
08/17/2018; 17:05:59; -8.6827883; 122.3451533;608;6; 1.5; 1.7;30;0;33;0;0
08/17/2018; 17:21:27; -8.6824933; 122.3450567;568;7; 1.2; 1.5;28;0;27;0;0
08/17/2018; 17:37:41; -8.6825217; 122.3449517;578;7; 1.1; 1.5;28;0;63;0;0
08/17/2018; 17:53:27; -8.6826033; 122.3449;614;6; 1.4; 1.7;28;0;45;0;0
08/17/2018; 18:09:57; ; ; ; ; ; ; ; No position found;;;
08/17/2018; 18:26:28; ; ; ; ; ; ; ; No position found;;;
08/17/2018; 18:41:35; -8.6825517; 122.34483;590;9; 0.9; 1.2;28;0;6;0;0
08/17/2018; 18:57:04; -8.6824667; 122.3449783;570;6; 1.6; 1.9;26; 1.852;28;0;0
08/17/2018; 19:13:07; -8.6826033; 122.344805;586;6; 1.2; 1.5;26;0;62;0;0
08/17/2018; 19:29:38; ; ; ; ; ; ; ; No position found;;;
08/17/2018; 19:46:08; ; ; ; ; ; ; ; No position found;;;
08/17/2018; 20:02:39; ; ; ; ; ; ; ; No position found;;;
08/17/2018; 20:19:06; -8.68265; 122.344875;590;6; 1.2; 1.5;30;0;63;0;0
08/17/2018; 20:35:37; ; ; ; ; ; ; ; No position found;;;
08/17/2018; 20:51:06; -8.6827183; 122.344965;612;6; 1.3; 3.5;28;0;28;0;0
08/17/2018; 21:06:42; -8.6826567; 122.3447817;616;6; 1.0; 1.4;26;0;35;0;0
08/17/2018; 21:23:12; ; ; ; ; ; ; ; No position found;;;
08/17/2018; 21:38:57; -8.6825733; 122.3454083;422;7; 1.0; 1.4;28;0;44;0;0
08/17/2018; 21:55:23; -8.6824367; 122.3448417;616;6; 1.7; 2.5;29; 1.852;63;0;0
08/17/2018; 22:10:32; -8.6825217; 122.3447983;626;6; 1.1; 1.4;26;0;8;0;0
08/17/2018; 22:26:00; -8.6826683; 122.3448383;616;10; 1.0; 1.2;25;0;27;0;0
08/17/2018; 22:41:24; -8.68271; 122.3447083;634;8; 1.1; 1.4;26;0;23;0;0
08/17/2018; 22:56:29; -8.6827317; 122.3448817;594;7; 1.6; 1.9;24;0;4;0;0
08/17/2018; 23:12:36; -8.6827867; 122.3446933;644;5; 1.7; 1.9;24; 3.704;63;0;0
08/17/2018; 23:27:43; -8.6826617; 122.3449683;606;9; 1.0; 1.3;25;0;6;0;0
08/17/2018; 23:43:03; -8.6826583; 122.3448633;586;6; 1.3; 1.6;26; 1.852;19;0;0
08/17/2018; 23:58:26; -8.6824367; 122.3448867;564;6; 1.4; 1.7;28; 1.852;22;0;0
08/18/2018; 00:14:16; -8.6826733; 122.3445317;624;6; 1.3; 1.7;26;0;49;0;0
08/18/2018; 00:29:22; -8.6823867; 122.3447317;626;10; 0.9; 1.2;28;0;6;0;0
08/18/2018; 00:44:28; -8.6824783; 122.344695;620;8; 1.0; 1.3;32;0;4;0;0
08/18/2018; 00:59:34; -8.6823233; 122.344745;620;11; 0.8; 1.1;34;0;6;0;0
08/18/2018; 01:14:49; -8.6826883; 122.3446617;628;6; 1.2; 1.5;34;0;13;0;0
08/18/2018; 01:31:03; -8.682355; 122.345405;646;7; 0.9; 1.3;30;0;63;0;0
08/18/2018; 01:46:47; -8.6826567; 122.3448983;606;6; 1.1; 1.4;30;0;43;0;0
08/18/2018; 02:02:54; -8.6826033; 122.344995;642;5; 1.2; 1.6;30;0;63;0;0
08/18/2018; 02:18:12; -8.6827267; 122.3445183;530;5; 1.2; 1.6;31; 1.852;17;0;0
08/18/2018; 02:33:41; -8.6824983; 122.3445;606;7; 0.9; 1.3;30; 3.704;28;0;0
08/18/2018; 02:48:55; -8.6815267; 122.34509;740;6; 1.1; 1.4;36;0;13;0;0
08/18/2018; 03:04:08; -8.682885; 122.34468;570;6; 1.1; 1.4;36;0;12;0;0
08/18/2018; 03:20:39; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 03:37:09; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 03:53:23; -8.6829233; 122.3451317;596;5; 1.0; 1.4;30;0;63;0;0
08/18/2018; 04:08:47; -8.6824733; 122.344665;588;6; 1.3; 1.5;30;0;22;0;0
08/18/2018; 04:24:07; -8.68257; 122.3449367;668;7; 1.2; 1.5;30; 1.852;20;0;0
08/18/2018; 04:39:23; -8.68271; 122.34494;656;6; 1.2; 1.4;30; 12.964;15;0;0
08/18/2018; 04:54:30; -8.6824367; 122.34524;756;7; 1.0; 1.3;35;0;5;0;0
08/18/2018; 05:09:44; -8.682695; 122.3450967;680;7; 1.0; 1.3;32;0;13;0;0
08/18/2018; 05:26:15; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 05:42:22; -8.6825517; 122.345055;692;6; 1.1; 1.4;29;0;63;0;0
08/18/2018; 05:57:37; -8.6836817; 122.3449383;576;5; 1.2; 1.6;29; 1.852;15;0;0
08/18/2018; 06:12:57; -8.6824167; 122.3449467;576;6; 1.1; 1.5;29;0;20;0;0
08/18/2018; 06:28:50; -8.6821283; 122.3450983;512;7; 1.0; 1.4;31; 1.852;51;0;0
08/18/2018; 06:44:03; -8.68281; 122.344785;568;6; 1.2; 1.5;30;0;12;0;0
08/18/2018; 06:59:13; -8.6824683; 122.3448683;570;6; 1.1; 1.4;31; 1.852;8;0;0
08/18/2018; 07:14:22; -8.6824467; 122.3449033;588;6; 1.1; 1.4;30;0;8;0;0
08/18/2018; 07:29:27; -8.68245; 122.34473;586;7; 1.1; 1.3;29;0;4;0;0
08/18/2018; 07:45:58; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 08:02:28; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 08:18:59; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 08:35:29; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 08:52:00; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 09:08:30; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 09:24:39; -8.6823567; 122.3447183;494;6; 1.2; 1.5;29;0;63;0;0
08/18/2018; 09:41:09; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 09:57:40; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 10:13:31; -8.6823; 122.344495;540;6; 1.1; 1.4;28;0;50;0;0
08/18/2018; 10:29:27; -8.6826967; 122.3447583;608;6; 1.0; 1.9;28;0;55;0;0
08/18/2018; 10:45:22; -8.6828917; 122.34517;512;5; 1.2; 1.5;27;0;54;0;0
08/18/2018; 11:01:19; -8.6825517; 122.3450467;616;6; 1.1; 1.4;28;0;56;0;0
08/18/2018; 11:17:20; -8.685745; 122.3446433;582;4; 1.5; 1.8;30;0;60;0;0
08/18/2018; 11:33:06; -8.6825383; 122.3449633;584;6; 1.1; 1.4;29; 1.852;45;0;0
08/18/2018; 11:48:23; -8.6828367; 122.3445933;660;5; 1.3; 1.6;28;0;16;0;0
08/18/2018; 12:03:52; -8.682425; 122.34468;516;5; 1.1; 1.5;27;0;27;0;0
08/18/2018; 12:19:29; -8.6826817; 122.34495;610;5; 1.1; 1.5;26;0;36;0;0
08/18/2018; 12:35:03; -8.68252; 122.345095;592;6; 1.0; 1.4;26; 1.852;33;0;0
08/18/2018; 12:50:13; -8.6818767; 122.344435;452;5; 1.1; 1.5;26; 1.852;10;0;0
08/18/2018; 13:05:50; -8.6825333; 122.345055;538;6; 0.9; 1.3;25;0;35;0;0
08/18/2018; 13:21:56; -8.682745; 122.34503;642;5; 1.3; 1.6;25;0;63;0;0
08/18/2018; 13:37:32; -8.6828867; 122.3449183;692;6; 1.0; 1.3;25; 1.852;35;0;0
08/18/2018; 13:54:01; -8.6826583; 122.3449167;628;5; 1.3; 4.8;28; 1.852;63;0;0
08/18/2018; 14:10:26; -8.6826133; 122.344975;534;5; 1.1; 1.4;30;0;63;0;0
08/18/2018; 14:26:57; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 14:43:28; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 14:59:58; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 15:16:28; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 15:32:59; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 15:49:29; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 16:06:00; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 16:22:30; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 16:39:01; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 16:55:31; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 17:12:02; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 17:28:32; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 17:45:03; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 18:00:44; -8.6825217; 122.3447883;560;6; 1.2; 1.5;26; 1.852;41;0;0
08/18/2018; 18:17:15; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 18:33:45; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 18:50:16; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 19:06:46; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 19:23:17; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 19:38:20; -8.6824667; 122.34452;590;7; 1.0; 1.3;29; 1.852;3;0;0
08/18/2018; 19:53:43; -8.6833967; 122.3452283;580;6; 1.2; 1.4;27; 3.704;22;0;0
08/18/2018; 20:10:14; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 20:26:44; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 20:41:54; -8.68244; 122.344625;598;6; 1.3; 1.6;25;0;8;0;0
08/18/2018; 20:57:23; -8.6826333; 122.3447967;614;6; 1.2; 1.5;26;0;28;0;0
08/18/2018; 21:12:59; -8.68261; 122.3447117;488;6; 1.1; 1.5;25;0;35;0;0
08/18/2018; 21:29:30; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 21:44:43; -8.6823033; 122.344385;566;8; 1.0; 1.4;26;0;13;0;0
08/18/2018; 22:01:14; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 22:17:44; ; ; ; ; ; ; ; No position found;;;
08/18/2018; 22:32:59; -8.6824917; 122.34431;568;6; 1.4; 1.7;28;0;14;0;0
08/18/2018; 22:48:44; -8.6821033; 122.344805;484;6; 2.2; 2.9;27;0;44;0;0
08/18/2018; 23:03:49; -8.6824167; 122.3448567;536;8; 1.1; 1.4;27; 1.852;4;0;0
08/18/2018; 23:18:53; -8.6824967; 122.3449283;510;6; 1.3; 1.5;26; 3.704;3;0;0
08/18/2018; 23:33:57; -8.6825433; 122.3448467;542;6; 1.2; 1.5;25; 1.852;3;0;0
08/18/2018; 23:49:02; -8.6821333; 122.3451567;496;6; 1.4; 3.8;26; 14.816;4;0;0
08/19/2018; 00:04:14; -8.6828567; 122.3448133;538;6; 1.2; 1.5;27;0;11;0;0
08/19/2018; 00:19:20; -8.68241; 122.3452633;606;6; 1.4; 1.7;28;0;6;0;0
08/19/2018; 00:35:50; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 00:50:56; -8.6825767; 122.34482;610;8; 1.0; 1.4;32;0;5;0;0
08/19/2018; 01:06:01; -8.6826717; 122.3448117;612;9; 0.9; 1.3;30;0;3;0;0
08/19/2018; 01:21:04; -8.68241; 122.3449233;564;6; 1.3; 1.6;30; 3.704;2;0;0
08/19/2018; 01:36:10; -8.6826917; 122.3445667;586;5; 1.8; 2.1;31; 1.852;5;0;0
08/19/2018; 01:51:14; -8.6825233; 122.3444517;602;8; 1.0; 1.3;32; 1.852;3;0;0
08/19/2018; 02:06:18; -8.68285; 122.3447533;628;5; 2.3; 2.5;31;0;2;0;0
08/19/2018; 02:21:22; -8.68256; 122.3445333;628;7; 1.0; 1.4;30;0;3;0;0
08/19/2018; 02:36:26; -8.6825817; 122.34495;620;8; 0.9; 1.3;30;0;3;0;0
08/19/2018; 02:51:42; -8.68252; 122.344815;644;7; 1.0; 1.4;30;0;16;0;0
08/19/2018; 03:06:50; -8.6828433; 122.3450317;532;6; 1.0; 1.4;32;0;6;0;0
08/19/2018; 03:21:57; -8.6828333; 122.3446367;442;6; 1.0; 1.4;33;0;6;0;0
08/19/2018; 03:37:06; -8.6827567; 122.3447133;562;7; 0.9; 1.3;31;0;8;0;0
08/19/2018; 03:52:14; -8.6824417; 122.344535;600;8; 0.8; 1.2;30;0;7;0;0
08/19/2018; 04:07:23; -8.6826733; 122.3447517;568;6; 1.0; 1.4;30; 1.852;7;0;0
08/19/2018; 04:22:45; -8.6826483; 122.3447883;616;6; 1.0; 1.4;30; 1.852;21;0;0
08/19/2018; 04:37:52; -8.682205; 122.3445233;552;6; 1.0; 1.4;31;0;6;0;0
08/19/2018; 04:53:07; -8.6826983; 122.344815;708;7; 0.9; 1.2;30;0;15;0;0
08/19/2018; 05:08:18; -8.68247; 122.3444667;678;6; 1.0; 1.4;33; 1.852;9;0;0
08/19/2018; 05:23:31; -8.6822833; 122.3451267;786;7; 0.9; 1.3;32;0;12;0;0
08/19/2018; 05:38:44; -8.6827217; 122.3453817;916;6; 1.0; 1.4;30;0;11;0;0
08/19/2018; 05:54:10; -8.6821583; 122.3453317;888;5; 1.0; 1.4;29;0;25;0;0
08/19/2018; 06:09:35; -8.6821717; 122.3446217;742;6; 1.0; 1.4;31;0;24;0;0
08/19/2018; 06:24:41; -8.683135; 122.3439317;578;6; 1.0; 1.3;32;0;6;0;0
08/19/2018; 06:39:59; -8.6822083; 122.3449183;528;6; 1.1; 1.4;31;0;16;0;0
08/19/2018; 06:56:29; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 07:13:00; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 07:29:30; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 07:45:41; -8.6826067; 122.3448217;588;7; 1.0; 1.3;30; 1.852;63;0;0
08/19/2018; 08:00:51; -8.68255; 122.344395;598;7; 1.0; 1.2;30; 1.852;8;0;0
08/19/2018; 08:16:44; -8.6821367; 122.34457;546;6; 1.3; 1.6;29;0;52;0;0
08/19/2018; 08:33:15; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 08:48:24; -8.6822367; 122.344935;680;6; 1.3; 1.6;30;0;9;0;0
08/19/2018; 09:04:55; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 09:21:25; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 09:37:55; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 09:53:25; -8.6823633; 122.34513;602;6; 1.2; 1.5;29; 3.704;28;0;0
08/19/2018; 10:08:51; -8.6824817; 122.3450233;604;6; 1.3; 1.5;28;0;25;0;0
08/19/2018; 10:25:19; -8.6824017; 122.345155;618;5; 1.9; 2.1;28;0;63;0;0
08/19/2018; 10:41:50; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 10:58:21; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 11:14:51; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 11:30:41; -8.682505; 122.3450867;640;5; 1.3; 1.6;30;0;50;0;0
08/19/2018; 11:46:25; -8.6824267; 122.3448383;562;6; 1.0; 1.4;28; 3.704;42;0;0
08/19/2018; 12:02:56; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 12:19:26; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 12:35:10; -8.68245; 122.3447367;576;6; 1.0; 1.4;27;0;43;0;0
08/19/2018; 12:50:55; -8.6824283; 122.3448667;632;7; 0.8; 1.2;28;0;44;0;0
08/19/2018; 13:06:40; -8.6826067; 122.3447733;660;6; 0.9; 1.3;27; 3.704;44;0;0
08/19/2018; 13:22:40; -8.6825833; 122.344875;668;5; 1.1; 1.5;27;0;59;0;0
08/19/2018; 13:38:08; -8.68285; 122.3454283;522;6; 1.1; 1.4;26;0;27;0;0
08/19/2018; 13:53:53; -8.6825533; 122.3447483;592;6; 1.1; 1.4;26; 1.852;44;0;0
08/19/2018; 14:09:38; -8.6825583; 122.3446067;578;6; 1.2; 1.5;26;0;44;0;0
08/19/2018; 14:25:10; -8.682565; 122.344705;552;6; 1.0; 1.4;26;0;31;0;0
08/19/2018; 14:40:33; -8.6823933; 122.344615;526;6; 1.2; 1.5;26;0;22;0;0
08/19/2018; 14:56:54; -8.682365; 122.3445017;506;5; 1.2; 1.5;26;0;63;0;0
08/19/2018; 15:13:25; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 15:29:55; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 15:46:26; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 16:02:39; -8.6825633; 122.3449783;614;6; 1.3; 1.5;27;0;63;0;0
08/19/2018; 16:18:27; -8.6825533; 122.3448267;602;6; 1.3; 1.5;26; 3.704;47;0;0
08/19/2018; 16:33:54; -8.6825733; 122.3448183;540;6; 1.2; 1.5;26; 1.852;26;0;0
08/19/2018; 16:50:00; -8.6826333; 122.3449267;584;6; 1.2; 1.5;25; 1.852;63;0;0
08/19/2018; 17:06:31; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 17:23:02; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 17:39:21; -8.6824817; 122.344735;590;6; 1.7; 2.0;28;0;63;0;0
08/19/2018; 17:55:51; -8.6824667; 122.3455367;638;5; 1.7; 2.0;26;0;63;0;0
08/19/2018; 18:12:21; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 18:28:52; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 18:45:22; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 19:01:53; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 19:18:23; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 19:34:22; -8.6824267; 122.3449183;626;6; 2.1; 2.2;28; 1.852;58;0;0
08/19/2018; 19:49:44; -8.6826667; 122.3449083;624;7; 1.2; 1.4;26;0;21;0;0
08/19/2018; 20:06:14; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 20:22:45; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 20:39:02; -8.6820683; 122.3450767;526;6; 1.0; 1.4;28;0;63;0;0
08/19/2018; 20:55:09; -8.6820567; 122.3452183;484;6; 1.1; 1.4;28;0;63;0;0
08/19/2018; 21:11:40; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 21:28:11; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 21:43:57; -8.68277; 122.344255;580;6; 1.7; 1.9;26;0;47;0;0
08/19/2018; 22:00:28; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 22:16:58; ; ; ; ; ; ; ; No position found;;;
08/19/2018; 22:33:13; -8.6825833; 122.3454383;552;6; 1.5; 1.7;30; 5.556;63;0;0
08/19/2018; 22:49:01; -8.6827167; 122.3448383;614;8; 1.0; 1.3;26;0;47;0;0
08/19/2018; 23:04:07; -8.6822117; 122.3450667;532;8; 2.0; 2.1;25;0;5;0;0
08/19/2018; 23:19:19; -8.6822717; 122.3450467;748;6; 1.2; 1.6;26; 3.704;11;0;0
08/19/2018; 23:34:24; -8.6824117; 122.3449433;634;9; 1.0; 1.3;25;0;3;0;0
08/19/2018; 23:49:40; -8.6825717; 122.3446967;668;8; 1.0; 1.4;26; 5.556;16;0;0
08/20/2018; 00:04:48; -8.6826117; 122.3450767;500;8; 1.0; 1.4;26; 1.852;7;0;0
08/20/2018; 00:19:53; -8.6824117; 122.3446467;606;11; 0.8; 1.2;26; 3.704;3;0;0
08/20/2018; 00:35:00; -8.68243; 122.3446467;568;6; 1.4; 1.7;27;0;6;0;0
08/20/2018; 00:50:09; -8.68257; 122.3448683;598;9; 0.9; 1.2;30;0;9;0;0
08/20/2018; 01:05:49; -8.682585; 122.3449167;596;9; 0.9; 1.3;34;0;38;0;0
08/20/2018; 01:21:00; -8.682655; 122.3450083;584;6; 1.5; 1.8;32; 1.852;10;0;0
08/20/2018; 01:36:03; -8.6826117; 122.3448417;592;6; 1.2; 1.5;32;0;2;0;0
08/20/2018; 01:51:07; -8.68265; 122.345035;638;7; 1.2; 1.5;32; 1.852;3;0;0
08/20/2018; 02:06:15; -8.6827167; 122.34462;660;5; 2.2; 2.4;30;0;6;0;0
08/20/2018; 02:21:19; -8.6825617; 122.3449583;638;6; 1.6; 1.8;32;0;3;0;0
08/20/2018; 02:36:23; -8.682445; 122.34465;612;5; 1.4; 1.7;32;0;3;0;0
08/20/2018; 02:52:06; -8.6826983; 122.3448883;600;6; 1.3; 1.6;31;0;42;0;0
08/20/2018; 03:07:31; -8.682575; 122.345125;474;5; 1.4; 1.7;30; 3.704;25;0;0
08/20/2018; 03:22:38; -8.682545; 122.3448333;608;7; 1.0; 1.3;31;0;5;0;0
08/20/2018; 03:37:43; -8.6824383; 122.344655;596;6; 1.0; 1.4;30;0;5;0;0
08/20/2018; 03:52:47; -8.6826367; 122.3448983;604;7; 1.0; 1.3;30;0;3;0;0
08/20/2018; 04:08:43; -8.6827333; 122.3447767;636;5; 1.1; 1.5;31; 1.852;55;0;0
08/20/2018; 04:23:57; -8.682735; 122.3446067;604;6; 1.0; 1.3;30;0;13;0;0
08/20/2018; 04:39:04; -8.6827283; 122.3449817;636;6; 0.9; 1.3;34;0;6;0;0
08/20/2018; 04:54:12; -8.6826317; 122.3448;636;6; 0.9; 1.3;32;0;7;0;0
08/20/2018; 05:09:40; -8.68254; 122.3443433;586;7; 0.8; 1.2;32;0;26;0;0
08/20/2018; 05:25:19; -8.6826483; 122.3449833;614;9; 0.8; 1.1;31;0;38;0;0
08/20/2018; 05:40:28; -8.6826317; 122.3449633;620;7; 1.0; 1.4;32;0;8;0;0
08/20/2018; 05:55:39; -8.6826633; 122.34468;590;6; 1.9; 2.1;33;0;10;0;0
08/20/2018; 06:10:49; -8.6823883; 122.345225;474;6; 1.2; 1.5;32; 1.852;9;0;0
08/20/2018; 06:26:02; -8.6826; 122.3448217;608;6; 1.3; 1.6;32;0;12;0;0
08/20/2018; 06:42:32; ; ; ; ; ; ; ; No position found;;;
08/20/2018; 06:58:01; -8.68245; 122.344485;594;6; 1.0; 1.3;30;0;27;0;0
08/20/2018; 07:13:08; -8.6822; 122.34498;694;6; 1.0; 1.3;29;0;6;0;0
08/20/2018; 07:28:21; -8.68226; 122.3453083;642;7; 0.9; 1.2;30;0;12;0;0
08/20/2018; 07:43:25; -8.6823867; 122.34477;644;5; 1.4; 1.6;31; 1.852;3;0;0
08/20/2018; 07:58:41; -8.68272; 122.3444517;580;6; 1.1; 1.4;30; 1.852;14;0;0
08/20/2018; 08:13:48; -8.6830067; 122.345165;652;6; 1.1; 1.4;30;0;6;0;0
08/20/2018; 08:28:54; -8.6825717; 122.344975;622;7; 1.0; 1.3;29;0;6;0;0
08/20/2018; 08:44:03; -8.6824033; 122.3444;578;7; 1.0; 1.3;29;0;7;0;0
08/20/2018; 08:59:11; -8.6823667; 122.3448633;598;9; 0.8; 1.1;28; 1.852;8;0;0
08/20/2018; 09:14:41; -8.6823633; 122.3448717;540;6; 1.3; 1.6;28;0;28;0;0
08/20/2018; 09:30:37; -8.6825633; 122.3449117;546;6; 1.0; 1.4;29;0;55;0;0
08/20/2018; 09:46:12; -8.682565; 122.3449317;584;6; 1.1; 1.4;28; 1.852;34;0;0
08/20/2018; 10:02:13; -8.6825617; 122.3449733;604;6; 1.3; 1.5;28; 3.704;60;0;0
08/20/2018; 10:18:26; -8.6826217; 122.34476;638;6; 1.3; 1.6;28; 1.852;63;0;0
08/20/2018; 10:33:59; -8.6825833; 122.3447733;628;6; 1.4; 1.6;27; 1.852;32;0;0
08/20/2018; 10:49:50; -8.6826933; 122.34461;700;6; 1.2; 1.5;27;0;50;0;0
08/20/2018; 11:04:56; -8.682595; 122.3445783;604;6; 1.2; 1.5;28; 1.852;6;0;0
08/20/2018; 11:21:27; ; ; ; ; ; ; ; No position found;;;
08/20/2018; 11:37:48; -8.6825333; 122.34484;652;5; 1.6; 1.9;29;0;63;0;0
08/20/2018; 11:53:18; -8.6824317; 122.3448083;616;7; 1.0; 1.3;28;0;30;0;0
08/20/2018; 12:09:49; ; ; ; ; ; ; ; No position found;;;
08/20/2018; 12:25:58; -8.6825483; 122.3448417;604;6; 1.0; 1.4;28;0;63;0;0
08/20/2018; 12:41:34; -8.6829367; 122.3450183;752;6; 1.1; 1.4;32;0;35;0;0
08/20/2018; 12:57:21; -8.68229; 122.3447383;618;5; 1.4; 1.7;31;0;46;0;0
08/20/2018; 13:13:51; ; ; ; ; ; ; ; No position found;;;
08/20/2018; 13:30:22; ; ; ; ; ; ; ; No position found;;;
08/20/2018; 13:46:52; ; ; ; ; ; ; ; No position found;;;
